client_id,first_name,last_name,dob,phone,email,address_street,unit_number,buzzer_code,address_city,address_province,address_postal,lat,lng,home_depot_id,building_type,enrolment_status,enrolment_start_date,closure_date,food_security_level,indigenous_identity_flag,language_primary,interpreter_required,mobility_wheelchair,mobility_walker,mobility_cane,mobility_bedbound,mobility_requires_assistance_at_door,mobility_low_vision,mobility_hard_of_hearing,diet_diabetic,diet_low_sodium,diet_heart_healthy,diet_renal,diet_pureed,diet_minced,diet_soft,diet_gluten_free,diet_vegetarian,diet_vegan,diet_halal,diet_kosher,diet_lactose_free,allergy_peanut_severity,allergy_tree_nut_severity,allergy_shellfish_severity,allergy_fish_severity,allergy_egg_severity,allergy_soy_severity,allergy_wheat_severity,allergy_dairy_severity,has_dog_on_premises,dog_notes,safe_to_leave_unattended,client_trust_level,requires_two_person_team,do_not_enter_home,emergency_contact_name,emergency_contact_phone
CLI-0312,Leslie,Herrera,1942-05-12,(250) 655-9845,,551 Juan Burgs,1279,#883,Victoria,BC,V9L 4N2,48.462291,-123.394367,DEP-02,assisted_living,closed,2024-09-11,2026-01-15,severe,False,English,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,none,none,none,none,mild,none,none,none,False,,True,new,False,False,James Ferguson,(250) 555-9061
CLI-0313,Gabriel,Obrien,1931-09-04,2508164752,,145 Joseph Corners,2015,#8056,Victoria,BC,V8D 3A0,48.430024,-123.329846,DEP-01,high_rise,active,2024-04-22,,marginal,False,English,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,mild,none,none,none,none,False,,True,new,False,False,David Hayes DVM,(250) 555-1321
CLI-0314,Javier,Turner,1950-01-04,250-522-8347,,0317 Lauren Parkway,1285,,Victoria,BC,V8R 8C9,48.474902,-123.410596,DEP-02,high_rise,paused,2024-10-19,,moderate,False,English,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,none,none,none,mild,severe,none,none,severe,False,,False,trusted,False,False,Gerald Webb,(250) 555-1240
CLI-0315,Morgan,COLLINS,1937-03-18,(250) 704-5018,douglas18@example.net,07681 Larry Cape,1166,#6637,Victoria,BC,V9F 6V2,48.4067,-123.326618,DEP-01,SRO,active,2025-11-27,,secure,False,English,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,none,mild,mild,none,none,none,mild,none,False,,True,trusted,False,False,Linda Miller,(250) 555-2970
CLI-0316,steven,Williams,28/02/1949,(250) 952-9027,andrew43@example.com,44857 Joseph Estate,2480,#1548,Victoria,BC,V9Q 8X3,48.445129,-123.317973,DEP-01,SRO,active,2025-10-03,,severe,False,Vietnamese,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,severe,False,,True,established,False,False,Adrian Dean,(250) 555-1721
CLI-0317,Willie,CLARK,"October 15, 1936",2502552844,andrea42@example.net,321 Austin Junction Suite 020,664,#7241,Victoria,BC,V8F 7J8,48.449436,-123.367223,DEP-01,assisted_living,active,26/02/2025,,severe,False,English,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,mild,none,none,none,True,"German Shepherd, barks at strangers",True,established,False,False,Michael Rodriguez,(250) 555-9637
CLI-0318,Brian,Simmons,1963-07-14,2505184227,,997 Edwards Viaduct,2026,#1135,Victoria,BC,V9A 9C1,48.444517,-123.363637,DEP-01,assisted_living,active,2024-06-28,,severe,False,English,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,none,mild,none,severe,none,none,none,none,False,,False,established,False,False,Peter Lamb,(250) 555-2070
CLI-0319,Christian,Livingston,11/02/1947,250-431-3588,,217 Stanley Spur Suite 733,1580,,Victoria,BC,V9T 8S8,48.47724,-123.430983,DEP-02,low_rise,active,2023-04-21,,severe,False,English,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mild,none,none,mild,none,none,none,none,False,,False,established,False,False,Steven Scott,(250) 555-1728
CLI-0320,Michael,wHItE,11/26/1939,250.889.3963,,7701 Rodriguez Neck Suite 245,1946,,Victoria,BC,V8N 0H9,48.435126,-123.439442,DEP-01,low_rise,active,2025-07-02,,marginal,False,Mandarin,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,trusted,False,False,Bethany Garcia,(250) 555-4150
CLI-0321,Lisa,ROBLES,01/30/1954,2505954610,,148 Morales Loop Apt. 938,346,Unknown,Victoria,BC,V8N 2H5,48.478126,-123.32921,DEP-02,assisted_living,active,2025-07-22,,severe,False,English,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,trusted,False,False,John Jones,(250) 555-1245
CLI-0322,JARED,Benson,1960-04-25,250-987-8929,bmueller@example.net,321 Wilson Ranch Suite 581,1583,,Victoria,BC,V9P 7R2,48.410835,-123.361679,DEP-01,SRO,active,2023-09-25,,marginal,False,English,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,none,none,none,none,none,severe,none,none,False,,True,established,False,False,Casey Blanchard,(250) 555-8032
CLI-0323,chad,RODRIGUEZ,07/25/1952,250.283.0840,,7013 Paige Throughway Apt. 227,1041,#6434,Victoria,BC,V9U 7K2,48.425446,-123.352077,DEP-01,SRO,closed,20/09/2023,2024-01-12,marginal,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,mild,mild,none,none,none,mild,False,,False,established,False,False,Jean Lane,(250) 555-3372
CLI-0324,james,Maldonado,1969-09-09,,,9465 Brandi Ridge Suite 240,2262,,Victoria,BC,V9H 4A0,48.426677,-123.315931,DEP-01,low_rise,closed,2023-11-14,2025-04-24,secure,False,Spanish,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,mild,none,none,none,none,none,False,,True,established,False,False,Joshua Brown,(250) 555-1998
CLI-0325,jacqueline,HOOVER,1949-06-20,(250) 745-0869,daniel40@example.org,965 Sullivan Mews Apt. 272,,,Victoria,BC,V9S 2P1,48.430608,-123.302207,DEP-01,house,active,2025-10-22,,moderate,False,English,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,mild,none,mild,none,none,mild,mild,none,True,"Golden Retriever, friendly",True,established,False,True,James Middleton,(250) 555-7216
CLI-0326,Mary,MOORE,1970-03-26,(250) 916-8773,dennisjones@example.org,762 Derrick Valley,,,Victoria,BC,V9W 6D0,48.411461,-123.313494,DEP-01,house,active,2024-12-11,,marginal,False,Mandarin,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,severe,none,none,mild,none,False,,False,established,False,False,Jesus Mccormick,(250) 555-7388
CLI-0327,Cassandra,Simmons,1950-05-06,(250) 557-3553,shawncoleman@example.com,3269 Becky Vista Apt. 846,,,Victoria,BC,V8U 6L4,48.442208,-123.436196,DEP-02,house,closed,2023-10-17,2025-10-06,severe,False,English,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,trusted,False,True,Laura Johnson,(250) 555-2270
CLI-0328,Benjamin,Webb,1957-01-21,(250) 265-6494,daniel71@example.org,8189 John Roads Apt. 894,1191,#7239,Victoria,BC,V8W 9H2,48.456935,-123.315481,DEP-01,assisted_living,active,2023-10-11,,marginal,False,English,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,established,False,False,Stephanie Nichols,(250) 555-8823
CLI-0329,ALEX,Gibson,03/02/1962,2502970431,,565 Roberts Camp Suite 940,849,#8565,Victoria,BC,V9B 4X5,48.433427,-123.361855,DEP-01,high_rise,active,2024-01-11,,marginal,False,Punjabi,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,none,mild,none,mild,severe,none,mild,none,False,,True,established,False,False,Laura Berry,(250) 555-8415
CLI-0330,Diana,Carter,11/29/1954,(250) 613-3030,mitchellchristopher@example.net,4294 Hodge Bridge,2238,#9397,Victoria,BC,V9C 6R5,48.424037,-123.429563,DEP-01,low_rise,active,08/28/2023,,secure,False,English,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,severe,none,True,"Poodle mix, calm indoors",False,established,False,False,Lindsey Kent,(250) 555-4495
CLI-0331,JOANNE,Hopkins,1952-07-31,250-274-8857,,43728 Matthew Corner Apt. 927,1130,#3688,Victoria,BC,V8T 4I7,48.48652,-123.388181,DEP-02,high_rise,paused,2025-08-09,,severe,True,English,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,none,none,none,none,mild,none,mild,none,False,,True,trusted,False,False,Jennifer Reyes,(250) 555-4198
CLI-0332,Donna,Barber,1957-11-09,250.635.2914,jasonnavarro@example.com,410 Steven Mountains,,,Victoria,BC,V9Z 3M4,48.454716,-123.304849,DEP-01,house,active,23/01/2024,,moderate,False,English,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,severe,none,none,severe,severe,none,none,none,True,"Poodle mix, guard dog",False,new,False,False,Paul Goodwin,(250) 555-7077
CLI-0333,Amanda,James,1947-08-13,(250) 283-4817,jwells@example.net,47658 Connor Place Suite 694,,,Victoria,BC,V9W 1V2,48.491938,-123.402731,DEP-02,house,deceased,2023-10-02,2025-08-14,marginal,False,English,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,none,none,severe,none,none,none,mild,none,False,,True,established,True,False,Derek Garcia,(250) 555-5716
CLI-0334,DESTINY,Myers,1961-02-23,250-903-8125,jessicachapman@example.org,258 Emily Village Apt. 061,1090,#822,Victoria,BC,V9Y 0G9,48.495739,-123.356694,DEP-02,assisted_living,active,"November 04, 2024",,marginal,False,English,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,severe,none,none,none,none,False,,True,established,False,False,Melissa Bell,(250) 555-3053
CLI-0335,Jessica,King,24/11/1940,250-891-7361,johnsonchristopher@example.net,111 Nicholas Track,,,Victoria,BC,V8S 4J9,48.471666,-123.306538,DEP-01,house,active,2025-05-22,,severe,True,English,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,established,False,False,Kylie Coffey,(250) 555-1228
CLI-0336,Paula,Dominguez,1961-06-02,250.815.9209,kenneth17@example.com,542 Joshua Circle Suite 650,126,#9123,Victoria,BC,V8M 6O3,48.415147,-123.314572,DEP-01,SRO,paused,2023-04-29,,marginal,False,English,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,mild,none,none,none,none,none,none,none,False,,True,established,False,False,Robert Thompson,(250) 555-3756
CLI-0337,Chad,KRAUSE,1963-10-28,(250) 549-4497,chelseywhite@example.com,86391 Baldwin Cove,2205,#1672,Victoria,BC,V8C 5Q1,48.409897,-123.330711,DEP-01,low_rise,active,2026-01-11,,severe,False,English,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,none,mild,none,none,none,none,mild,none,False,,True,trusted,False,True,Benjamin Luna,(250) 555-8811
CLI-0338,kimberly,Smith,1932-02-10,,ohernandez@example.org,642 Conway Ports,,,Victoria,BC,V8T 4R2,48.416251,-123.441904,DEP-01,house,active,2024-07-27,,marginal,False,English,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,mild,none,none,none,mild,False,,True,trusted,False,False,Michael Wise,(250) 555-7670
CLI-0339,Timothy,Powell,1961-06-02,(250) 710-7942,fernandezaaron@example.net,98554 Brown Rue Apt. 585,1987,,Victoria,BC,V8L 9H7,48.425347,-123.420444,DEP-01,high_rise,active,2025-04-13,,moderate,False,Vietnamese,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,severe,none,none,none,none,none,none,mild,True,"Golden Retriever, barks at strangers",True,trusted,False,False,Joe Miranda,(250) 555-7455
CLI-0340,Deborah,Thompson,1961-11-26,,,3461 Tucker Roads,1084,#2516,Victoria,BC,V9L 5B4,48.492986,-123.437383,DEP-02,SRO,active,2024-09-18,,marginal,True,English,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,mild,none,mild,none,none,none,none,none,True,"Boxer, calm indoors",False,established,False,False,Collin Johnson,(250) 555-2386
CLI-0341,ANTHONY,davies,1955-04-25,(250) 714-1254,tracybrown@example.net,8700 Brown Turnpike Apt. 613,1577,,Victoria,BC,V9I 3G8,48.465802,-123.364366,DEP-02,SRO,active,2024-08-18,,severe,False,English,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,mild,none,none,none,none,none,none,none,False,,False,trusted,False,False,Mary Ellis,(250) 555-8736
CLI-0342,Erika,Sawyer,1970-04-01,250-577-0263,joycehall@example.org,270 Meadows River,,,Victoria,BC,V9X 9Y8,48.499113,-123.409372,DEP-02,house,active,2023-08-24,,moderate,False,English,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mild,none,mild,none,none,none,none,none,False,,True,established,False,False,Michael Anderson,(250) 555-3579
CLI-0343,gerald,williams,1949-12-13,,lori17@example.net,111 Larson Ridges,1499,,Victoria,BC,V9Y 5J3,48.494096,-123.327513,DEP-02,high_rise,active,2023-08-08,,moderate,False,Punjabi,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,none,none,none,mild,none,none,none,none,True,"German Shepherd, shy",False,trusted,False,False,Robert Simmons,(250) 555-8582
CLI-0344,Lisa,HENDRIX,1936-11-30,(250) 515-6740,rnguyen@example.net,3092 Brown Harbor,1649,999,Victoria,BC,V9V 5N3,48.445297,-123.363404,DEP-01,high_rise,active,2023-04-22,,marginal,False,English,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,mild,none,none,none,severe,none,none,mild,False,,True,trusted,False,False,Jason Horton,(250) 555-9488
CLI-0345,ANGELA,gonzales,16/01/1952,,andersonkylie@example.net,07100 Sara Squares Suite 672,1662,,Victoria,BC,V8T 2S7,48.477557,-123.423598,DEP-02,high_rise,paused,2025-03-20,,marginal,False,English,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,mild,none,False,,True,trusted,False,False,Mark Mills,(250) 555-3042
CLI-0346,Robert,Hurley,1940-11-12,250-782-7596,,279 Courtney Tunnel,1623,#3558,Victoria,BC,V8R 8U2,48.415597,-123.435033,DEP-01,low_rise,active,2026-01-19,,moderate,False,English,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,severe,mild,none,none,none,none,mild,False,,True,trusted,False,False,Jason Grant,(250) 555-8844
CLI-0347,James,Downs,1960-01-29,+1-250-959-2193,montgomerymichelle@example.net,3403 Laura Spur,,,Victoria,BC,V8R 0I6,48.486449,-123.413304,DEP-02,house,active,2026-01-17,,marginal,False,English,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,trusted,False,False,Susan Jimenez,(250) 555-2496
CLI-0348,Ernest,Livingston,1948-11-09,2504555138,,543 King Ridges,2291,#8790,Victoria,BC,V8S 5O8,48.457623,-123.393604,DEP-02,assisted_living,active,2024-04-28,,secure,False,English,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,severe,none,none,none,mild,none,none,severe,False,,False,established,False,False,Olivia Williams,(250) 555-6773
CLI-0349,Joy,Buckley,1931-07-08,250-974-4513,,07811 Jennifer Ramp,,,Victoria,BC,V8U 9W4,48.423723,-123.35439,DEP-01,house,active,10/20/2023,,moderate,False,English,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,none,severe,none,none,none,none,none,none,False,,False,established,False,False,Jennifer Burgess,(250) 555-5209
CLI-0350,RACHEL,Hall,1943-10-16,2506533469,,3136 Nicholas Forges,,,Victoria,BC,V9H 5K3,48.48579,-123.445046,DEP-02,house,active,02/07/2023,,moderate,False,English,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,none,none,none,none,none,mild,mild,none,False,,False,established,False,False,Kevin Brown,(250) 555-5217
CLI-0351,Ryan,RObInson,03/09/1965,250-274-6136,,65273 Cantrell Flats Suite 209,,,Victoria,BC,V9T 1M9,48.478556,-123.331244,DEP-02,house,closed,2024-08-28,2025-05-03,severe,False,English,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mild,none,mild,none,none,severe,severe,none,True,"Boxer, friendly",True,established,False,False,Chad York,(250) 555-7763
